path,collection,route,title,description,subtitle,category,pubDate,draft,ai_generated,reviewed,tier,words,last_commit,dirty,parse_error
curriculum/commodore-64/basic/oracle/index.mdx,curriculum,/systems/commodore-64/basic/oracle/,Oracle,"Ask the machine a yes/no question and it answers — and you never know which answer is coming. Meet RND as a decision-maker, a string array as a memory of replies, a thinking pause that builds suspense, and colour that gives each answer a mood.",,,2026-06-08,,,,,219,2026-09-03,,
curriculum/commodore-64/basic/oracle/unit-01.mdx,curriculum,/systems/commodore-64/basic/oracle/unit-01/,Ask the Oracle,"The Oracle's whole shape in four lines: the machine takes a question with INPUT, and gives an answer. For now the answer is always YES — but ask, then answer, is the ceremony everything else hangs on.",,,2026-06-08,,,,,192,2026-06-08,,
curriculum/commodore-64/basic/oracle/unit-02.mdx,curriculum,/systems/commodore-64/basic/oracle/unit-02/,The Oracle Chooses,"Replace the one fixed answer with one of two, picked at random. RND rolls a number, ON…GOTO branches on it, and the player stops knowing which answer is coming — that gap is chance.",,,2026-06-08,,,,,191,2026-06-08,,
curriculum/commodore-64/basic/oracle/unit-03.mdx,curriculum,/systems/commodore-64/basic/oracle/unit-03/,A List of Answers,"Two answers aren't enough. Store eight in a string array, then use RND as an index to reach in and pull one out — one PRINT line that can speak any of them.",,,2026-06-08,,,,,202,2026-06-08,,
curriculum/commodore-64/basic/oracle/unit-04.mdx,curriculum,/systems/commodore-64/basic/oracle/unit-04/,The Oracle Thinks,An answer that arrives instantly feels cheap. Add a thinking pause — a delay loop with a SID tone humming for its length — and the answer means more because you waited for it. That's suspense.,,,2026-06-08,,,,,206,2026-06-08,,
curriculum/commodore-64/basic/oracle/unit-05.mdx,curriculum,/systems/commodore-64/basic/oracle/unit-05/,Mood in Colour,"The Oracle should look like it feels something. Give each answer a mood — yes, no, maybe — and shift the colour to match before it prints. The player reads the feeling before the words.",,,2026-06-08,,,,,235,2026-06-08,,
curriculum/commodore-64/basic/oracle/unit-06.mdx,curriculum,/systems/commodore-64/basic/oracle/unit-06/,Ask Again,"Right now the Oracle answers once and stops. Close the loop — clear the screen and GOTO back to the question — and it becomes something you consult, not something you run. Your finished Oracle.",,,2026-06-08,,,,,268,2026-06-08,,
curriculum/commodore-64/basic/reflex/index.mdx,curriculum,/systems/commodore-64/basic/reflex/,Reflex,"The screen flashes white at a moment you can't predict — how fast can you hit a key? Meet the C64's jiffy clock, learn GET for an instant keypress, and turn raw timing into a verdict on the player's speed.",,,2026-06-08,,,,,215,2026-09-03,,
curriculum/commodore-64/basic/reflex/unit-01.mdx,curriculum,/systems/commodore-64/basic/reflex/unit-01/,The Flash,"Reflex begins with a signal. Hold the screen black, wait a beat, then flash it white — the moment the player reacts to. One register does it, and a timing loop sets the wait.",,,2026-06-08,,,,,250,2026-06-08,,
curriculum/commodore-64/basic/reflex/unit-02.mdx,curriculum,/systems/commodore-64/basic/reflex/unit-02/,An Unknown Wait,"A fixed beat can be learnt, and a reaction test you can predict is no test. Make the wait a different length every run with RND — now the flash always catches you off guard.",,,2026-06-08,,,,,244,2026-06-08,,
curriculum/commodore-64/basic/reflex/unit-03.mdx,curriculum,/systems/commodore-64/basic/reflex/unit-03/,Timing the Press,"The flash catches you out — but how fast did you answer? Meet TI, the C64's built-in clock, ticking sixty times a second. Reset it at the flash, read it at the keypress, and you have a time.",,,2026-06-08,,,,,262,2026-06-08,,
curriculum/commodore-64/basic/reflex/unit-04.mdx,curriculum,/systems/commodore-64/basic/reflex/unit-04/,Catch It Instantly,"INPUT makes the player press RETURN — two actions where a reaction test wants one. GET catches a single keypress the moment it lands, no RETURN at all. The timing finally feels honest.",,,2026-06-08,,,,,271,2026-06-08,,
curriculum/commodore-64/basic/reflex/unit-05.mdx,curriculum,/systems/commodore-64/basic/reflex/unit-05/,Jiffies and Seconds,Sixty-one jiffies is precise but means little to a human. Divide by 60 and you have seconds — the unit we think in. One line of arithmetic turns the clock's count into a time a person reads at a glance.,,,2026-06-08,,,,,273,2026-06-08,,
curriculum/commodore-64/basic/reflex/unit-06.mdx,curriculum,/systems/commodore-64/basic/reflex/unit-06/,How Fast Are You?,"A time is a number; a verdict is a game. Read the jiffies and rate them — LIGHTNING, QUICK, OK, SLOW — then catch the player who jumps the gun before the flash. Your finished Reflex.",,,2026-06-08,,,,,355,2026-06-08,,
curriculum/commodore-64/basic/rover/index.mdx,curriculum,/systems/commodore-64/basic/rover/,Rover,"Steer a rover around a maze with the joystick, in real time — it stops dead at walls and scores when it rolls over a pickup. Meet PEEK(56320) for the stick, erase-move-draw for movement, and look-ahead collision: PEEK the cell you're about to enter to know what you'd hit before you hit it.",,,2026-06-08,,,,,229,2026-09-03,,
curriculum/commodore-64/basic/rover/unit-01.mdx,curriculum,/systems/commodore-64/basic/rover/unit-01/,Place the Rover,"Before the rover can move, it has to exist. Hold its position in two variables and draw it with two POKEs — a bright block in screen memory, its colour alongside. The whole game starts from this: the rover is just two numbers and two pokes.",,,2026-06-08,,,,,264,2026-06-08,,
curriculum/commodore-64/basic/rover/unit-02.mdx,curriculum,/systems/commodore-64/basic/rover/unit-02/,Drive It with the Stick,"Open a loop that reads the joystick on every pass, decode the direction, and move the rover — erase the old block, draw the new one. PEEK(56320), an AND to pick the bit, two POKEs. The first time the machine answers you in real time.",,,2026-06-08,,,,,298,2026-06-08,,
curriculum/commodore-64/basic/rover/unit-03.mdx,curriculum,/systems/commodore-64/basic/rover/unit-03/,Walls That Stop You,"An open screen lets the rover wander off the edge. Draw a maze of walls, then before each move, PEEK the cell the rover is about to enter — if it's a wall, cancel the step. The world pushes back, and a border wall keeps the rover in bounds for free.",,,2026-06-08,,,,,305,2026-06-08,,
curriculum/commodore-64/basic/rover/unit-04.mdx,curriculum,/systems/commodore-64/basic/rover/unit-04/,Pickups and Score,"Scatter pickups in a second colour, then teach the look-ahead PEEK a new trick: tell wall from pickup from empty by the character code it reads. Roll over a pickup, collect it, and the score climbs on a status row that never disturbs the maze.",,,2026-06-08,,,,,304,2026-06-08,,
curriculum/commodore-64/basic/rover/unit-05.mdx,curriculum,/systems/commodore-64/basic/rover/unit-05/,Clear the Board,"A game needs an ending. Count the pickups at the start, count them down as they're collected, and when the last one's gone, break the loop and show ALL CLEAR with the final score. The session gets a shape: enter, clear, done.",,,2026-06-08,,,,,291,2026-06-08,,
curriculum/commodore-64/basic/rover/unit-06.mdx,curriculum,/systems/commodore-64/basic/rover/unit-06/,Make It a Game,"Give Rover a front door. A title screen with the rover's name and a fire-to-start — read fire with (J AND 16) — turns the program into a game someone can pick up and play. Your finished Rover, ready to drive.",,,2026-06-08,,,,,335,2026-06-08,,
curriculum/commodore-64/basic/safe-cracker/index.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/,Safe Cracker,"The C64 hides a code; you close in on it, guess by guess, the safe answering higher or lower and the screen warming as you near it — but your guesses are numbered. Meet the loop-with-a-goal: a loop that ends in a win or a loss, the structure under every game from here on.",,,2026-06-08,,,,,222,2026-09-03,,
curriculum/commodore-64/basic/safe-cracker/unit-01.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/unit-01/,Pick a Secret,"Every guessing game needs a secret. Make the machine choose a hidden code between 1 and 100 with RND, and print it just this once to prove it lands in range. The number you'll spend the rest of the game hunting starts here.",,,2026-06-08,,,,,241,2026-06-08,,
curriculum/commodore-64/basic/safe-cracker/unit-02.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/unit-02/,Take a Guess,"Now hide the secret and let the player put a number against it. INPUT takes their guess, a single IF weighs it against the code — cracked, or not. The first real contest between player and machine.",,,2026-06-08,,,,,251,2026-06-08,,
curriculum/commodore-64/basic/safe-cracker/unit-03.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/unit-03/,Higher or Lower,"A wrong guess should teach something. Add two comparisons — is the guess below the code, or above it? — and a miss becomes a direction. This is the clue that turns blind guessing into deduction.",,,2026-06-08,,,,,259,2026-06-08,,
curriculum/commodore-64/basic/safe-cracker/unit-04.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/unit-04/,Loop Until Cracked,"One clue isn't enough — the player needs to keep guessing. Wrap the guess in a loop that runs until the safe opens. This is the loop-with-a-goal: not a FOR that counts to a number, but a loop that ends when something specific happens.",,,2026-06-08,,,,,272,2026-06-08,,
curriculum/commodore-64/basic/safe-cracker/unit-05.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/unit-05/,Colour the Feedback,"Words are slow; colour is instant. Make the background warm red when the guess is too high and cool blue when it's too low, behind a safe drawn on screen. The player reads the safe's mood before they read a word — colour carrying meaning, not decoration.",,,2026-06-08,,,,,309,2026-06-08,,
curriculum/commodore-64/basic/safe-cracker/unit-06.mdx,curriculum,/systems/commodore-64/basic/safe-cracker/unit-06/,A Stake That Runs Out,"A game you can't lose isn't a game. Give the safe a fixed number of tries: count each guess, and when they run out before the crack, the safe locks. Now the loop ends two ways — win or lose — and the guess count is the clock. Your finished Safe Cracker.",,,2026-06-08,,,,,349,2026-06-08,,
curriculum/commodore-64/basic/skyline/index.mdx,curriculum,/systems/commodore-64/basic/skyline/,Skyline,"Your first C64 program: build a city by writing straight to the screen. POKE blocks into screen memory, light the windows from colour memory, randomise the towers, and set the hour with two registers — a cityscape that composes itself.",,,2026-06-08,,,,,206,2026-09-03,,
curriculum/commodore-64/basic/skyline/unit-01.mdx,curriculum,/systems/commodore-64/basic/skyline/unit-01/,One Block on the Screen,"Skyline starts with a single block, placed exactly where you send it. Clear the screen, work out the address with 1024 + R*40 + C, POKE the block, and POKE its colour into the matching cell at 55296.",,,2026-06-08,,,,,200,2026-06-08,,
curriculum/commodore-64/basic/skyline/unit-02.mdx,curriculum,/systems/commodore-64/basic/skyline/unit-02/,A Tower,"One block is a brick; a loop is a building. A FOR loop counting up a fixed column POKEs a block at each row, turning one block into a tower of any height.",,,2026-06-08,,,,,219,2026-06-08,,
curriculum/commodore-64/basic/skyline/unit-03.mdx,curriculum,/systems/commodore-64/basic/skyline/unit-03/,A Row of Towers,Wrap the tower in a second loop. An outer FOR steps the column across the screen while the inner FOR raises a tower at each — nested loops turn one tower into a skyline.,,,2026-06-08,,,,,217,2026-06-08,,
curriculum/commodore-64/basic/skyline/unit-04.mdx,curriculum,/systems/commodore-64/basic/skyline/unit-04/,Lights in the Windows,"Colour memory stops being a flat wash. As each tower goes up, some cells get a bright window colour against the tower's body — same coordinate, different byte — and the skyline comes alive.",,,2026-06-08,,,,,221,2026-06-08,,
curriculum/commodore-64/basic/skyline/unit-05.mdx,curriculum,/systems/commodore-64/basic/skyline/unit-05/,No Two Cities Alike,"Bring in RND. Randomise each tower's height and light each window on a coin-flip, and the program produces more than you typed — run it twice, get two different skylines.",,,2026-06-08,,,,,244,2026-06-08,,
curriculum/commodore-64/basic/skyline/unit-06.mdx,curriculum,/systems/commodore-64/basic/skyline/unit-06/,Sunset,"Two registers set the hour. POKE the background for the sky and the border for the frame, add a soft SID tone as each tower tops out, and the black screen becomes a city at dusk — your finished Skyline.",,,2026-06-08,,,,,292,2026-06-08,,
curriculum/commodore-64/basic/tally/index.mdx,curriculum,/systems/commodore-64/basic/tally/,Tally,"Roll two dice a thousand times, count every total, and watch a bell curve rise out of pure randomness. Meet numeric arrays as counters and the screen as a chart — the first time the machine draws a shape you never told it to.",,,2026-06-08,,,,,245,2026-09-03,,
